735201.67,0.5111268,10.2243,271.224
735201.71,0.49598665,10.3465,271.441
735201.75,0.4944911,9.6748,271.531
735201.79,0.49358638,8.5077,271.511
735201.83,0.4840407,7.9211,271.582
735201.88,0.47632292,7.6178,271.686
735201.92,0.46890055,7.5406,271.79
735201.96,0.46013034,7.5485,271.93
735202,0.45383425,7.4102,272.053
735202.04,0.44798129,7.2868,272.159
735202.08,0.44037429,7.2052,272.29
735202.12,0.43188103,15.51,272.448
735202.17,0.41482066,14.9764,272.727
735202.21,0.40331784,14.1337,272.876
735202.25,0.40097296,12.9042,272.924
735202.29,0.39548928,12.3227,272.995
735202.33,0.37922284,12.2602,273.499
735202.38,0.38939629,12.0184,273.384
735202.42,0.375087,12.0453,273.374
735202.46,0.35619873,11.9459,273.673
735202.5,0.35894981,11.7432,273.615
735202.54,0.36059307,11.7665,273.454
735202.58,0.34231411,11.6106,273.582
735202.62,0.33339619,11.4106,274.17
735202.67,0.35475857,11.2688,274.167
735202.71,0.38647904,11.1634,273.805
735202.75,0.41446986,10.9774,273.287
735202.79,0.4427007,10.8179,272.678
735202.83,0.4784093,10.7399,272.363
735202.88,0.51435793,10.871,272.209
735202.92,0.56236329,11.0835,271.94
735202.96,0.63472214,11.3153,271.594
735203,0.70938894,12.2868,271.308
735203.04,0.76935871,13.0998,271.222
735203.08,0.82870072,13.6681,271.439
735203.12,0.89616672,13.5816,271.886
735203.17,0.98355494,13.4939,272.311
735203.21,1.0588126,13.3924,272.465
735203.25,1.1239521,13.2297,272.427
735203.29,1.2488215,13.0841,272.127
735203.33,1.3592523,12.9622,271.984
735203.38,1.4493546,12.9152,271.88
735203.42,1.5210488,12.8825,271.752
735203.46,1.5975435,12.8549,271.282
735203.5,1.6728011,12.8557,270.834
735203.54,1.704577,12.8631,270.489
735203.58,1.7331956,12.8789,270.251
735203.62,1.76619,12.917,270.111
735203.67,1.7791515,12.964,270.124
735203.71,1.7783575,13.0339,270.27
